1127686,Navigating in the Storm: Using Astrolabe to Adaptively Configure Web Services and Their Clients,347412,On network-aware clustering of Web clients,0.081593297446251212
112825,The art of metaobject protocol,574212,The  Art of the Metaobject Protocol,0.99999999999999989
112825,The art of metaobject protocol,217868,A metaobject protocol for C++,0.6668960839528093
112825,The art of metaobject protocol,1734069,The Art of Multiprocessor Programming,0.13187693842279496
112825,The art of metaobject protocol,539883,Art of Software Testing,0.12855310850551732
112825,The art of metaobject protocol,945462,Xen and the art of virtualization,0.11833889315737768
112853,Tools for Distributed Application Management,4521,An Empirical Study of Distributed Application Performance,0.19867724010095289
112853,Tools for Distributed Application Management,296098,Application-specific tools,0.18565895660934462
112853,Tools for Distributed Application Management,42400,The V distributed system,0.14302012920366544
112853,Tools for Distributed Application Management,165867,Tools for the development of application-specific virtual memory management,0.13833044221298774
112853,Tools for Distributed Application Management,577306,Distributed Database Management,0.10040775255088236
1129892,Hilda: A High-Level Language for Data-DrivenWeb Applications,320568,Some high level language constructs for data of type relation,0.25262073780601274
1129892,Hilda: A High-Level Language for Data-DrivenWeb Applications,76606,Machine Characterization Based on an Abstract High-Level Language Machine,0.21836940284277265
1129892,Hilda: A High-Level Language for Data-DrivenWeb Applications,1855742,DryadLINQ: a system for general-purpose distributed data-parallel computing using a high-level language,0.20064268180584652
1129892,Hilda: A High-Level Language for Data-DrivenWeb Applications,359127,High level programming for distributed computing,0.12880965290980761
1129892,Hilda: A High-Level Language for Data-DrivenWeb Applications,378811,Enforcing high-level protocols in low-level software,0.1195747583552875
1129919,Super-Scalar RAM-CPU Cache Compression,233336,A super scalar sort algorithm for RISC processors,0.20409402090047846
1129919,Super-Scalar RAM-CPU Cache Compression,29252,Line (block) size choice for CPU cache memories,0.13784242255359203
1129919,Super-Scalar RAM-CPU Cache Compression,163096,Database compression,0.11730341698292553
1129919,Super-Scalar RAM-CPU Cache Compression,88887,The case for safe RAM,0.10796244190249167
1129919,Super-Scalar RAM-CPU Cache Compression,214963,Data compression on a database system,0.081108198469977896
11318,Caching Hints in Distributed Systems,806614,Hints for computer system design,0.17822864232674526
11318,Caching Hints in Distributed Systems,42400,The V distributed system,0.1476566437972292
11318,Caching Hints in Distributed Systems,151651,Lazy caching,0.12418082494499069
11318,Caching Hints in Distributed Systems,21728,Distributed systems and computer networks,0.10715876260690492
11318,Caching Hints in Distributed Systems,628974,Broadcast Protocols for Distributed Systems,0.10566688242626666
1131856,Performance Analysis and Improvement of Overlay Construction for Peer-to-Peer Live Streaming,776346,A reputation system for peer-to-peer networks,0.18133288771223957
1131856,Performance Analysis and Improvement of Overlay Construction for Peer-to-Peer Live Streaming,571863,Analysis of the evolution of peer-to-peer systems,0.17449133636439865
1131856,Performance Analysis and Improvement of Overlay Construction for Peer-to-Peer Live Streaming,1060317,Secure routing for structured peer-to-peer overlay networks,0.16180676749555048
1131856,Performance Analysis and Improvement of Overlay Construction for Peer-to-Peer Live Streaming,851859,Improving Search in Peer-to-Peer Networks,0.15293485012702371
1131856,Performance Analysis and Improvement of Overlay Construction for Peer-to-Peer Live Streaming,501193,Incentives for sharing in peer-to-peer networks,0.15281108876627111
11319,Distributed Version Management for Read-Only Actions,656227,Asynchronous Version Advancement in a Distributed Three-Version Database,0.17986300109093331
11319,Distributed Version Management for Read-Only Actions,42400,The V distributed system,0.11961820578361307
11319,Distributed Version Management for Read-Only Actions,319704,Read-only transactions in a distributed database,0.10931322402319835
11319,Distributed Version Management for Read-Only Actions,1313399,Implementing Distributed Read-Only Transactions,0.10161631774287652
11319,Distributed Version Management for Read-Only Actions,806708,Synchronization and recovery of actions,0.10106957280689462
11320,Distrbution and Abstract Types in Emerald,1188,Synchronizing shared abstract types,0.22776107320313468
11320,Distrbution and Abstract Types in Emerald,45065,Abstract types have existential type,0.2204635362862849
11320,Distrbution and Abstract Types in Emerald,28706,Object structure in the Emerald system,0.13829596676172654
11320,Distrbution and Abstract Types in Emerald,807045,Programming with abstract data types,0.12557037577032842
11320,Distrbution and Abstract Types in Emerald,889842,TOWARDS A THEORY FOR ABSTRACT DATA TYPES,0.12426821763864127
1132867,Consensus on transaction commit,806712,Method for distributed transaction commit and recovery using Byzantine Agreement within clusters of processors,0.20675092742544676
1132867,Consensus on transaction commit,115800,An optimistic commit protocol for distributed transaction management,0.15087079677498488
1132867,Consensus on transaction commit,582339,Nonblocking commit protocols,0.14634746629810036
1132867,Consensus on transaction commit,103495,Transaction security system,0.13665733330106739
1132867,Consensus on transaction commit,582385,Analysis of distributed commit protocols,0.12701581940922727
1133397,Self-organization in peer-to-peer systems,571863,Analysis of the evolution of peer-to-peer systems,0.41584500530600027
1133397,Self-organization in peer-to-peer systems,948150,PPay: micropayments for peer-to-peer systems,0.39041262967225926
1133397,Self-organization in peer-to-peer systems,1016539,Free-riding and whitewashing in peer-to-peer systems,0.34446599766858443
1133397,Self-organization in peer-to-peer systems,876401,"Building Peer-to-Peer Systems with Chord, a Distributed Lookup Service",0.29581306345573916
1133397,Self-organization in peer-to-peer systems,776346,A reputation system for peer-to-peer networks,0.27309092754956454
11334,Impact of communication networks on fault-tolerant distributed computing,106729,Fault-tolerant distributed computing,0.59632689790550386
11334,Impact of communication networks on fault-tolerant distributed computing,866137,ISIS: A System for Fault-Tolerant Distributed Computing,0.4553331854756324
11334,Impact of communication networks on fault-tolerant distributed computing,504141,Shared logging services for fault-tolerant distributed computing,0.3521797612793488
11334,Impact of communication networks on fault-tolerant distributed computing,31332,On the reliability of consensus-based fault-tolerant distributed computing systems,0.3340816960010769
11334,Impact of communication networks on fault-tolerant distributed computing,102801,Understanding fault-tolerant distributed systems,0.27639785375939219
1133409,Efficient heartbeats and repair of softstate in decentralized object location and routing systems,697650,"Pastry: Scalable, Decentralized Object Location, and Routing for Large-Scale Peer-to-Peer Systems",0.30517150456727082
1133409,Efficient heartbeats and repair of softstate in decentralized object location and routing systems,564877,Distributed object location in a dynamic network,0.14238606701041862
1133409,Efficient heartbeats and repair of softstate in decentralized object location and routing systems,912713,"Decentralized object finding using forwarding addresses (object, network, distribution)",0.10198822991062062
1133409,Efficient heartbeats and repair of softstate in decentralized object location and routing systems,301345,Decentralized replicated-object protocols,0.073886077963305999
1133409,Efficient heartbeats and repair of softstate in decentralized object location and routing systems,200993,Routing in the Internet,0.061104230844566051
1133422,Replica management should be a game,28420,How to play ANY mental game,0.13982816376600332
1133422,Replica management should be a game,1251199,Consistent and automatic replica regeneration,0.10648870380176816
1133422,Replica management should be a game,802486,I/O complexity: The red-blue pebble game,0.098422328077818033
1133422,Replica management should be a game,115856,Replica control in distributed systems: as asynchronous approach,0.096024772230096325
1133422,Replica management should be a game,943825,A Game Theoretic Framework for Incentives in P2P Systems,0.093869706201856307
1133585,Trust but verify: accountability for network services,1267909,Strong accountability for network storage,0.24242312564313565
1133585,Trust but verify: accountability for network services,713867,Ninja: A Framework for Network Services,0.15925621884408894
1133585,Trust but verify: accountability for network services,266662,Cluster-based scalable network services,0.14602273095962939
1133585,Trust but verify: accountability for network services,1251194,Operating system support for planetary-scale network services,0.12392471826146732
1133585,Trust but verify: accountability for network services,895193,Middleware for Dependable Network Services in Partitionable Distributed Systems,0.11349786253396323
1133592,Transactional file systems can be fast,121138,Semantic file systems,0.19106393717961193
1133592,Transactional file systems can be fast,1095830,IRON file systems,0.1828064271458674
1133592,Transactional file systems can be fast,221022,Fast crash recovery in distributed file systems,0.17001328395693335
1133592,Transactional file systems can be fast,1268324,Cut-and-paste file-systems: integrating simulators and file-systems,0.16963598294716187
1133592,Transactional file systems can be fast,225537,Serverless network file systems,0.15747535744046171
1133617,A sledgehammer approach to reuse of legacy device drivers,1251255,Recovering device drivers,0.26918910925348216
1133617,A sledgehammer approach to reuse of legacy device drivers,1217943,Thorough static analysis of device drivers,0.19609990080046694
1133617,A sledgehammer approach to reuse of legacy device drivers,1217941,Solving the starting problem: device drivers as self-describing artifacts,0.14241939459729536
1133617,A sledgehammer approach to reuse of legacy device drivers,1251256,Unmodified device driver reuse and improved system dependability via virtual machines,0.099616040364812433
1133617,A sledgehammer approach to reuse of legacy device drivers,876408,Recursive Restartability: Turning the Reboot Sledgehammer into a Scalpel,0.065898558750011757
113380,A comparison of sorting algorithms for the connection machine CM-2,6519,The connection machine,0.39705247479894445
113380,A comparison of sorting algorithms for the connection machine CM-2,64121,The connection machine,0.39705247479894445
113380,A comparison of sorting algorithms for the connection machine CM-2,5591,The connection machine,0.39705247479894445
113380,A comparison of sorting algorithms for the connection machine CM-2,141883,The network architecture of the Connection Machine CM-5 (extended abstract),0.36264027726066356
113380,A comparison of sorting algorithms for the connection machine CM-2,359582,Fast parallel sorting algorithms,0.19506236648089675
1134029,Termination proofs for systems code,357087,Distributed Termination,0.18793189930002288
1134029,Termination proofs for systems code,964021,Abstractions from proofs,0.13468021889260154
1134029,Termination proofs for systems code,928821,Compiling with proofs,0.13076360610444265
1134029,Termination proofs for systems code,784841,From Code to Models,0.12530825566065415
1134029,Termination proofs for systems code,502041,Bugs as deviant behavior: a general approach to inferring errors in systems code,0.12416290712786097
113406,Proving sequential consistency of high-performance shared memories (extended abstract),113407,Sequential consistency versus linearizability (extended abstract),0.20517293008154822
113406,Proving sequential consistency of high-performance shared memories (extended abstract),176576,Sequential consistency versus linearizability,0.16088657320537569
113406,Proving sequential consistency of high-performance shared memories (extended abstract),129778,A correctness condition for high-performance multiprocessors (extended abstract),0.13129267835782737
113406,Proving sequential consistency of high-performance shared memories (extended abstract),356892,Cache Memories,0.12021279615137888
113406,Proving sequential consistency of high-performance shared memories (extended abstract),627393,Locking Performance in a Shared Nothing Parallel Database Machine,0.10897690353578368
113407,Sequential consistency versus linearizability (extended abstract),176576,Sequential consistency versus linearizability,0.79386467832152507
113407,Sequential consistency versus linearizability (extended abstract),113406,Proving sequential consistency of high-performance shared memories (extended abstract),0.20517293008154822
113407,Sequential consistency versus linearizability (extended abstract),301287,Algorithmic mechanism design (extended abstract),0.11365653682819771
113407,Sequential consistency versus linearizability (extended abstract),675466,Quick Atomic Broadcast (Extended Abstract),0.11145458235803207
113407,Sequential consistency versus linearizability (extended abstract),675026,How to Construct an Atomic Variable (Extended Abstract),0.10802283156685219
113419,Bounded ignorance in replicated systems,195670,Bounded ignorance: a technique for increasing concurrency in a replicated system,0.29964360154045977
113419,Bounded ignorance in replicated systems,2043592,Transactional storage for geo-replicated systems,0.16045212240185086
113419,Bounded ignorance in replicated systems,2643664,Automating the choice of consistency levels in replicated systems,0.13492036998323234
113419,Bounded ignorance in replicated systems,2387906,"Making geo-replicated systems fast as possible, consistent when necessary",0.11514996573513604
113419,Bounded ignorance in replicated systems,74946,Constructing replicated systems using processors with point-to-point communication links,0.10394512627875162
113420,A tight upper bound on the benefits of replication and consistency control protocols,215184,A Tight Upper Bound on the Benefits of Replica Control Protocols,0.57972598518117935
113420,A tight upper bound on the benefits of replication and consistency control protocols,263681,Replication and consistency: being lazy helps sometimes,0.1423349782256203
113420,A tight upper bound on the benefits of replication and consistency control protocols,276347,"Replication, consistency, and practicality: are these mutually exclusive?",0.11825214458026533
113420,A tight upper bound on the benefits of replication and consistency control protocols,851952,Trading Replication Consistency for Performance and Availability: an Adaptive Approach,0.10238862760996865
113420,A tight upper bound on the benefits of replication and consistency control protocols,866247,A Paradigm for Concurrency Control Protocols for Distributed Databases,0.10093505417628627
113470,CML: A higher concurrent language,1029875,Message analysis-guided allocation and low-pause incremental garbage collection in a concurrent language,0.11935550172037299
113470,CML: A higher concurrent language,263944,On concurrent programming,0.11441333653541795
113470,CML: A higher concurrent language,6645,The C++ programming language,0.11341831308606232
113470,CML: A higher concurrent language,100511,The C programming language,0.11341831308606232
113470,CML: A higher concurrent language,7519,The C programming language,0.11341831308606232
1134929,Simple Locality-Aware Co-allocation in Peer-to-Peer Supercomputing,776346,A reputation system for peer-to-peer networks,0.20629939157251376
1134929,Simple Locality-Aware Co-allocation in Peer-to-Peer Supercomputing,571863,Analysis of the evolution of peer-to-peer systems,0.17718888219121443
1134929,Simple Locality-Aware Co-allocation in Peer-to-Peer Supercomputing,851859,Improving Search in Peer-to-Peer Networks,0.17399141947988178
1134929,Simple Locality-Aware Co-allocation in Peer-to-Peer Supercomputing,501193,Incentives for sharing in peer-to-peer networks,0.17385061825101719
1134929,Simple Locality-Aware Co-allocation in Peer-to-Peer Supercomputing,1133397,Self-organization in peer-to-peer systems,0.17256784643584724
1135691,Scaling Byzantine Fault-Tolerant Replication toWide Area Networks,889673,A Correctness Proof for a Practical Byzantine-Fault-Tolerant Replication Algorithm,0.33148495236124342
1135691,Scaling Byzantine Fault-Tolerant Replication toWide Area Networks,1251248,Proactive recovery in a Byzantine-fault-tolerant system,0.25168139830839681
1135691,Scaling Byzantine Fault-Tolerant Replication toWide Area Networks,1095817,Fault-scalable Byzantine fault-tolerant services,0.24280321144584111
1135691,Scaling Byzantine Fault-Tolerant Replication toWide Area Networks,1973440,Beyond one-third faulty replicas in byzantine fault tolerant systems,0.21992481538620129
1135691,Scaling Byzantine Fault-Tolerant Replication toWide Area Networks,945470,Separating agreement from execution for byzantine fault tolerant services,0.19593216900022514
1135733,High Throughput Total Order Broadcast for Cluster Environments,1041682,Total order broadcast and multicast algorithms: Taxonomy and survey,0.29284227349942538
1135733,High Throughput Total Order Broadcast for Cluster Environments,296214,High-throughput resource management,0.16693923653272388
1135733,High Throughput Total Order Broadcast for Cluster Environments,851609,Total Order Multicast to Multiple Groups,0.16207915037722423
1135733,High Throughput Total Order Broadcast for Cluster Environments,831136,Optimistic Total Order in Wide Area Networks,0.15125532059111449
1135733,High Throughput Total Order Broadcast for Cluster Environments,1009773,High Throughput Byzantine Fault Tolerance,0.14729284994391947
1136509,Cooperative Caching for Chip Multiprocessors,314880,Placement algorithms for hierarchical cooperative caching,0.239509503583096
1136509,Cooperative Caching for Chip Multiprocessors,1069999,Adaptive Mechanisms and Policies for Managing Cache Hierarchies in Chip Multiprocessors,0.18323734013558438
1136509,Cooperative Caching for Chip Multiprocessors,620806,A Single-Chip Multiprocessor,0.12252171338389489
1136509,Cooperative Caching for Chip Multiprocessors,151651,Lazy caching,0.11478131570156268
1136509,Cooperative Caching for Chip Multiprocessors,319153,On the scale and performance of cooperative Web proxy caching,0.11097255438906203
1137291,Can We Make Operating Systems Reliable and Secure?,184674,Distributed operating systems,0.19632592798692006
1137291,Can We Make Operating Systems Reliable and Secure?,6074,Distributed operating systems,0.19632592798692006
1137291,Can We Make Operating Systems Reliable and Secure?,574894,Operating Systems Theory,0.17853247113765036
1137291,Can We Make Operating Systems Reliable and Secure?,504478,Server operating systems,0.1718258114613285
1137291,Can We Make Operating Systems Reliable and Secure?,516975,Modern Operating Systems,0.16854123855419889
114018,The existence of refinement mappings,99586,Designing distributed services using refinement mappings,0.31672695166373122
114018,The existence of refinement mappings,2156812,Abstraction refinement for termination,0.14246745701804345
114018,The existence of refinement mappings,1063402,Using mappings to prove timing properties,0.1161796705415913
114018,The existence of refinement mappings,734089,Counterexample-Guided Abstraction Refinement,0.11369341154555758
114018,The existence of refinement mappings,183127,On the complexity of the parity argument and other inefficient proofs of existence,0.1071560309083736
1142485,"Declarative networking: language, execution and optimization",1592785,Declarative networking,0.45798243843718023
1142485,"Declarative networking: language, execution and optimization",2450151,Relational transducers for declarative networking,0.24126235862678386
1142485,"Declarative networking: language, execution and optimization",1989321,Relational transducers for declarative networking,0.24126235862678386
1142485,"Declarative networking: language, execution and optimization",130291,Query optimization for parallel execution,0.12649425742866571
1142485,"Declarative networking: language, execution and optimization",162259,Gigabit networking,0.12438445470270436
1142548,Integrating compression and execution in column-oriented database systems,1083658,C-store: a column-oriented DBMS,0.22815271090266254
1142548,Integrating compression and execution in column-oriented database systems,60331,Query optimization in object-oriented database systems: A prospectus,0.20748992274232711
1142548,Integrating compression and execution in column-oriented database systems,672143,A Study of Three Alternative Workstation-Server Architectures for Object Oriented Database Systems,0.17824837397533852
1142548,Integrating compression and execution in column-oriented database systems,94408,A study of three alternative workstation server architectures for object-oriented database systems,0.17824837397533852
1142548,Integrating compression and execution in column-oriented database systems,38849,Intermedia: A case study of the differences between relational and object-oriented database systems,0.17106785029646204
1146168,A BGP-based mechanism for lowest-cost routing,571856,A BGP-based mechanism for lowest-cost routing,1.0
1146168,A BGP-based mechanism for lowest-cost routing,1011770,Mechanism design for policy routing,0.093058554012875078
1146168,A BGP-based mechanism for lowest-cost routing,62547,The cost of messages,0.092710627016483263
1146168,A BGP-based mechanism for lowest-cost routing,RFC1774,BGP-4 Protocol Analysis,0.084484435142168718
1146168,A BGP-based mechanism for lowest-cost routing,637232,BGP routing stability of popular destinations,0.081948797117867581
1146359,"Software Abstractions: Logic, Language, and Analysis",964021,Abstractions from proofs,0.15112470590639296
1146359,"Software Abstractions: Logic, Language, and Analysis",35357,Linear logic,0.12186722784717896
1146359,"Software Abstractions: Logic, Language, and Analysis",77649,A logic of authentication,0.12110244383530613
1146359,"Software Abstractions: Logic, Language, and Analysis",6645,The C++ programming language,0.10166656586154746
1146359,"Software Abstractions: Logic, Language, and Analysis",7519,The C programming language,0.10166656586154746
114770,Performance Analysis of Two-Phase Locking,3151,Beyond two-phase locking,0.56135602905529658
114770,Performance Analysis of Two-Phase Locking,59282,The Delay Due to Dynamic Two-Phase Locking,0.29244852490461631
114770,Performance Analysis of Two-Phase Locking,48930,The effects of two-phase locking on the performance of a distributed database management system,0.25040651703586364
114770,Performance Analysis of Two-Phase Locking,296237,Performance analysis and visualization,0.20941125970331986
114770,Performance Analysis of Two-Phase Locking,255499,Performance of multiversion and distributed two-phase locking concurrency control mechanisms in distributed databases,0.19493016729026014
114793,Improved Diagnosability Algorithms,104860,Sequential Diagnosability is Co-NP Complete,0.13450005060344183
114793,Improved Diagnosability Algorithms,23876,A New Measure for Hybrid Fault Diagnosability,0.12251582090573002
114793,Improved Diagnosability Algorithms,190343,Improved algorithms for synchronizing computer network clocks,0.11860121836477167
114793,Improved Diagnosability Algorithms,525656,Distributed Algorithms,0.11504309386752973
114793,Improved Diagnosability Algorithms,183471,Improved low-density subset sum algorithms,0.11420130918917122
114876,Kolmogorov complexity and its applications,261084,An introduction to Kolmogorov complexity and its applications (2nd ed.),0.62249821605308775
114876,Kolmogorov complexity and its applications,802192,Communication complexity,0.16136396476312731
114876,Kolmogorov complexity and its applications,535805,The  Complexity of Computing,0.15236261067150234
114876,Kolmogorov complexity and its applications,807712,A complexity measure,0.13910912190725286
114876,Kolmogorov complexity and its applications,909504,The complexity of parallel algorithms,0.11101162324428367
114889,Parallel algorithms for shared-memory machines,79814,Synchronization Algorithms for Shared-Memory Multiprocessors,0.42174331452718378
114889,Parallel algorithms for shared-memory machines,909504,The complexity of parallel algorithms,0.23146713437327066
114889,Parallel algorithms for shared-memory machines,321452,Structuring of Parallel Algorithms,0.21489790019513988
114889,Parallel algorithms for shared-memory machines,167145,Contention in shared memory algorithms,0.18676513942965822
114889,Parallel algorithms for shared-memory machines,72996,Efficient parallel algorithms can be made robust,0.17748734528217205
114890,General purpose parallel architectures,822462,OS Support for General-Purpose Routers,0.24787679408097568
114890,General purpose parallel architectures,898284,Psyche: A General-Purpose Operating System for Shared-Memory Multiprocessors,0.2147842022247978
114890,General purpose parallel architectures,757875,High Performance Distributed Transaction Processing in a General Purpose Computing Environment,0.19301110281518652
114890,General purpose parallel architectures,1855742,DryadLINQ: a system for general-purpose distributed data-parallel computing using a high-level language,0.18688906008763009
114890,General purpose parallel architectures,62611,Effect of skew on join performance in parallel architectures,0.18643997179363889
114904,Algebraic specification,577099,Fundamentals of Algebraic Specification I,0.64617855437499649
114904,Algebraic specification,954630,"Limits of the ""algebraic"" specification of abstract data types",0.43754531698006682
114904,Algebraic specification,808312,Some extensions to algebraic specifications,0.22301603843154497
114904,Algebraic specification,503233,An algebraic approach to file synchronization,0.19309456408738462
114904,Algebraic specification,988075,Some definitions for algebraic data type specifications,0.16203028846761872
1151391,"MINIX 3: a highly reliable, self-repairing operating system",822419,Self-Monitoring and Self-Adapting Operating Systems,0.096437602833118058
1151391,"MINIX 3: a highly reliable, self-repairing operating system",128540,"A mathematical theory of self-checking, self-testing and self-correcting programs",0.082775626241477163
1151391,"MINIX 3: a highly reliable, self-repairing operating system",296812,Self-paging in the Nemesis operating system,0.075938857137859694
1151391,"MINIX 3: a highly reliable, self-repairing operating system",2655736,The Network is Reliable,0.07514727176204701
1151391,"MINIX 3: a highly reliable, self-repairing operating system",580960,Operating System Concepts,0.061256352567829006
1151393,Ad hoc extensibility and access control,501440,Time synchronization in ad hoc networks,0.2141834243865427
1151393,Ad hoc extensibility and access control,117017,An ad hoc approach to the implementation of polymorphism,0.19831206134143917
1151393,Ad hoc extensibility and access control,1016532,Rethinking incentives for mobile ad hoc networks,0.17937663711827764
1151393,Ad hoc extensibility and access control,837511,Ad-hoc On-Demand Distance Vector Routing,0.17552808533374492
1151393,Ad hoc extensibility and access control,319550,Support for repetitive transactions and ad hoc queries in System R,0.17208450437594475
1152176,Hardware support for spin management in overcommitted virtual machines,1247346,Operating system support for virtual machines,0.21624483440036152
1152176,Hardware support for spin management in overcommitted virtual machines,1547727,Database systems on virtual machines: How much do you lose?,0.15060418990682986
1152176,Hardware support for spin management in overcommitted virtual machines,238769,Microkernels meet recursive virtual machines,0.13575618442860465
1152176,Hardware support for spin management in overcommitted virtual machines,164072,"Fast, scalable synchronization with minimal hardware support",0.13186630681189138
1152176,Hardware support for spin management in overcommitted virtual machines,195579,Hardware support for fast capability-based addressing,0.13075503309757114
115289,Conflict detection tradeoffs for replicated data,216106,Conflict detection tradeoffs for replicated data,1.0000000000000002
115289,Conflict detection tradeoffs for replicated data,151287,Cost and availability tradeoffs in replicated data concurrency control,0.33442688309056812
115289,Conflict detection tradeoffs for replicated data,2050642,Conflict-free replicated data types,0.21491972991857622
115289,Conflict detection tradeoffs for replicated data,4386,Analysis of a replicated data base,0.14361129543993417
115289,Conflict detection tradeoffs for replicated data,704727,How to Make Replicated Data Secure,0.13379054638755444
115370,A first-come-first-served mutual-exclusion algorithm with small communication variables,214406,A distributed mutual exclusion algorithm,0.3548525142748965
115370,A first-come-first-served mutual-exclusion algorithm with small communication variables,7352,A fast mutual exclusion algorithm,0.33830660518273897
115370,A first-come-first-served mutual-exclusion algorithm with small communication variables,675172,A Robust Distributed Mutual Exclusion Algorithm,0.28876777667622672
115370,A first-come-first-served mutual-exclusion algorithm with small communication variables,629003,A Resilient Mutual Exclusion Algorithm for Computer Networks,0.24293083114883399
115370,A first-come-first-served mutual-exclusion algorithm with small communication variables,158938,Speeding Lamport's fast mutual exclusion algorithm,0.23055784503570728
1154547,Design alternatives for scalable Web server accelerators,793622,A scalable and highly available web server,0.17338899253121565
1154547,Design alternatives for scalable Web server accelerators,359471,Analysis of design alternatives for virtual memory indexes,0.15913434830694778
1154547,Design alternatives for scalable Web server accelerators,1267285,Measuring the capacity of a web server,0.15846650823848446
1154547,Design alternatives for scalable Web server accelerators,864329,On the Interaction Between an Operating System and Web Server,0.15788917611904735
1154547,Design alternatives for scalable Web server accelerators,620353,NCSA's World Wide Web Server: Design and Performance,0.13862972892735254
115792,A stochastic approach for clustering in object bases,652043,Partition-Based Clustering in Object Bases: From Theory to Practice,0.38006453388784878
115792,A stochastic approach for clustering in object bases,308438,Transaction synchronisation in object bases,0.22199749837981095
115792,A stochastic approach for clustering in object bases,672977,Dual-Buffering Strategies in Object Bases,0.19003404939435187
115792,A stochastic approach for clustering in object bases,654811,Adaptable Pointer Swizzling Strategies in Object Bases,0.16929281889794254
115792,A stochastic approach for clustering in object bases,312297,Stochastic processes,0.16414074016873934
115800,An optimistic commit protocol for distributed transaction management,867558,A Quorum-Based Commit Protocol,0.22593817761589724
115800,An optimistic commit protocol for distributed transaction management,7266,Transaction management in the R* distributed database management system,0.20138182312325642
115800,An optimistic commit protocol for distributed transaction management,615155,Overview of multidatabase transaction management,0.15880696428597355
115800,An optimistic commit protocol for distributed transaction management,1132867,Consensus on transaction commit,0.15087079677498488
115800,An optimistic commit protocol for distributed transaction management,806701,A distributed transaction processing protocol based on majority consensus,0.12777611355769758
115801,Using multiversion data for non-interfering execution of write-only transactions,642877,Efficient Execution of Read-Only Transactions in Replicated Multiversion Databases,0.098035954586591964
115801,Using multiversion data for non-interfering execution of write-only transactions,726386,Atomic Transactions,0.074794273973355349
115801,Using multiversion data for non-interfering execution of write-only transactions,98722,Write-only disk caches,0.072031482145413772
115801,Using multiversion data for non-interfering execution of write-only transactions,1018325,Correct Execution of Transactions at Different Isolation Levels,0.058662327373109266
115801,Using multiversion data for non-interfering execution of write-only transactions,6517,The performance of multiversion concurrency control algorithms,0.058450920071129404
115809,Efficient assembly for complex objects,268954,From system F to typed assembly language,0.12746362722240914
115809,Efficient assembly for complex objects,319345,From system F to typed assembly language,0.12746362722240914
115809,Efficient assembly for complex objects,547964,A  Theory of Objects,0.1191850052322604
115809,Efficient assembly for complex objects,369289,A vision for management of complex models,0.092609884564421152
115809,Efficient assembly for complex objects,719245,Stack-Based Typed Assembly Language,0.085486331699608745
115813,Left-deep vs. bushy trees: an analysis of strategy spaces and its implications for query optimization,253119,Multidatabase Query Optimization,0.13900962801131392
115813,Left-deep vs. bushy trees: an analysis of strategy spaces and its implications for query optimization,671349,Query Optimization for XML,0.13803083678111253
115813,Left-deep vs. bushy trees: an analysis of strategy spaces and its implications for query optimization,672501,Parametric Query Optimization,0.13695165888402777
115813,Left-deep vs. bushy trees: an analysis of strategy spaces and its implications for query optimization,356928,Query Optimization in Database Systems,0.12482160318433108
115813,Left-deep vs. bushy trees: an analysis of strategy spaces and its implications for query optimization,130291,Query optimization for parallel execution,0.11598046101054235
115856,Replica control in distributed systems: as asynchronous approach,155225,A calculus for access control in distributed systems,0.28784036977358129
115856,Replica control in distributed systems: as asynchronous approach,705373,A Calculus for Access Control in Distributed Systems,0.28784036977358129
115856,Replica control in distributed systems: as asynchronous approach,61076,Concurrency control in distributed database systems,0.1719352000514176
115856,Replica control in distributed systems: as asynchronous approach,356846,Concurrency Control in Distributed Database Systems,0.1719352000514176
115856,Replica control in distributed systems: as asynchronous approach,702992,Performance Evaluation of Replica Control Algorithms in a Locally Distributed Database System,0.15522285157874793
115857,Flexible buffer allocation based on marginal gains,505204,On the marginal utility of network topology measurements,0.080540871526495986
115857,Flexible buffer allocation based on marginal gains,317906,Flexible type analysis,0.06976105787520416
115857,Flexible buffer allocation based on marginal gains,2022,Principles of database buffer management,0.066718990880582973
115857,Flexible buffer allocation based on marginal gains,806676,Distributed communication via global buffer,0.065624307637693571
115857,Flexible buffer allocation based on marginal gains,285292,Automatic TCP buffer tuning,0.0608738051096223
115859,Dynamic file allocation in disk arrays,167142,Competitive distributed file allocation,0.23414280254483538
115859,Dynamic file allocation in disk arrays,185516,Parity logging disk arrays,0.20854589218564343
115859,Dynamic file allocation in disk arrays,94412,Performance analysis of disk arrays under failure,0.19441156184169525
115859,Dynamic file allocation in disk arrays,652250,Adaptive Load Balancing in Disk Arrays,0.18853263174161108
115859,Dynamic file allocation in disk arrays,75583,Dynamic file migration in distributed computer systems,0.16480195102395409
1159374,Fast Byzantine Consensus,1078299,Fast Byzantine Consensus,0.99999999999999978
1159374,Fast Byzantine Consensus,806740,Asynchronous Byzantine consensus,0.4239942140028799
1159374,Fast Byzantine Consensus,323609,Fast asynchronous Byzantine agreement (extended abstract),0.12023790450663359
1159374,Fast Byzantine Consensus,83340,Fast randomized consensus using shared memory,0.11513939317326827
1159374,Fast Byzantine Consensus,1035782,Byzantine quorum systems,0.11498351748783608
115978,Comparative evaluation of latency reducing and tolerating techniques,299495,Reducing &Ω to   ◊W ,0.22679281492280579
